transaction_id,date_id,city_id,shipping_method_id,delivery_category_id
89313,20230807,1,11,1
89314,20240202,65,6,3
89315,20230619,86,1,2
89316,20240421,1,1,1
89317,20241109,4,1,1
89318,20240913,1,5,1
89319,20230508,1,1,2
89320,20241128,8,6,2
89321,20240531,1,11,3
89322,20231226,1,1,3
89323,20221014,1,5,1
89324,20220905,4,1,3
89325,20241215,2,5,2
89326,20240820,1,11,1
89327,20220622,2,11,2
89328,20220920,1,6,3
89329,20230322,1,11,1
89330,20240502,4,11,1
89331,20220408,1,6,1
89332,20240616,1,3,3
89333,20220406,1,11,3
89334,20240712,1,1,3
89335,20220430,1,5,3
89336,20221102,86,5,2
89337,20240427,2,6,1
89338,20240708,1,3,2
89339,20240222,1,3,1
89340,20240106,1,11,3
89341,20240214,1,5,2
89342,20230716,1,3,3
89343,20240623,1,1,1
89344,20230214,1,5,3
89345,20240603,1,1,2
89346,20240127,1,1,2
89347,20221010,4,11,2
89348,20240506,65,5,3
89349,20231007,1,5,3
89350,20231120,1,5,3
89351,20241031,1,1,2
89352,20240810,1,5,1
89353,20230805,1,11,3
89354,20231012,1,6,1
89355,20240408,8,3,1
89356,20211230,14,3,3
89357,20231005,2,1,3
89358,20230524,1,1,3
89359,20240204,1,5,2
89360,20220503,1,3,1
89361,20220108,65,5,2
89362,20230315,1,5,3
89363,20240515,65,11,3
89364,20240910,1,6,2
89365,20230613,2,5,2
89366,20221218,2,3,1
89367,20240704,14,6,2
89368,20231027,14,11,3
89369,20231213,1,6,3
89370,20220811,14,5,2
89371,20220913,1,5,2
89372,20220713,1,1,1
89373,20230919,1,6,3
89374,20220621,65,3,3
89375,20230129,1,6,3
89376,20230627,2,11,3
89377,20220910,2,11,2
89378,20231222,1,6,3
89379,20220118,1,5,1
89380,20230823,4,3,1
89381,20230215,1,6,2
89382,20240128,1,11,3
89383,20240812,2,1,1
89384,20230623,1,1,3
89385,20241002,4,1,2
89386,20240824,1,6,2
89387,20230310,65,1,3
89388,20220811,2,5,3
89389,20231024,1,1,1
89390,20240419,1,3,2
89391,20220206,1,11,1
89392,20230111,14,1,3
89393,20230703,8,1,2
89394,20220803,1,3,1
89395,20240331,1,5,2
89396,20220605,2,1,1
89397,20220908,2,3,2
89398,20241002,2,3,2
89399,20240309,1,3,3
89400,20240308,65,6,3
89401,20230106,1,3,2
89402,20220906,1,5,1
89403,20231108,4,5,3
89404,20221204,1,3,2
89405,20241014,1,5,1
89406,20221123,86,5,2
89407,20230505,2,11,2
89408,20231107,1,11,2
89409,20230808,8,6,3
89410,20230103,1,6,1
89411,20241221,1,5,3
89412,20220906,1,3,3
89413,20230919,1,3,3
89414,20231003,2,5,3
89415,20241117,1,11,3
89416,20220708,1,6,3
89417,20221013,1,3,1
89418,20221225,1,6,1
89419,20230803,65,5,3
89420,20220605,1,3,2
89421,20220311,14,6,3
89422,20231003,1,3,3
89423,20220918,4,1,1
89424,20240101,1,3,3
89425,20220201,1,3,2
89426,20240223,14,6,3
89427,20230110,1,3,3
89428,20220228,2,5,2
89429,20220711,1,5,1
89430,20230319,1,3,1
89431,20241013,1,6,2
89432,20230628,1,5,2
89433,20240224,1,1,2
89434,20240210,1,3,3
89435,20231216,1,11,2
89436,20230509,14,11,1
89437,20241105,1,6,3
89438,20220809,4,6,2
89439,20230412,86,6,3
89440,20240927,14,11,1
89441,20240511,1,3,2
89442,20230708,1,6,3
89443,20230418,8,11,3
89444,20240727,4,3,1
89445,20230501,2,11,3
89446,20230609,1,5,2
89447,20220421,14,6,1
89448,20241024,2,5,1
89449,20231107,86,11,1
89450,20241014,1,6,2
89451,20230822,1,5,2
89452,20240714,8,1,2
89453,20240916,65,11,1
89454,20230804,8,1,1
89455,20240721,1,5,3
89456,20240810,4,6,2
89457,20231203,2,6,3
89458,20230912,86,5,1
89459,20240207,2,5,3
89460,20241219,1,5,3
89461,20221219,4,3,1
89462,20230624,2,6,3
89463,20230910,1,5,1
89464,20220313,4,5,1
89465,20231203,86,11,3
89466,20220821,1,1,3
89467,20231108,1,3,2
89468,20240529,86,11,1
89469,20240410,1,3,2
89470,20230407,14,5,3
89471,20221018,8,11,2
89472,20230212,86,6,3
89473,20220317,2,6,1
89474,20220525,86,1,3
89475,20241022,1,6,3
89476,20230620,1,1,1
89477,20240903,86,6,2
89478,20240201,4,11,3
89479,20240404,1,11,2
89480,20230326,2,11,2
89481,20241019,1,3,3
89482,20220609,2,11,1
89483,20240909,65,5,3
89484,20220412,2,6,1
89485,20230202,1,11,3
89486,20231118,2,1,2
89487,20240929,1,6,1
89488,20241201,65,11,1
89489,20221209,1,3,2
89490,20240516,1,3,3
89491,20240512,1,5,1
89492,20240923,1,11,1
89493,20220328,1,5,3
89494,20240921,1,3,1
89495,20230429,1,11,3
89496,20240221,14,5,1
89497,20240829,14,3,2
89498,20230725,1,1,1
89499,20231012,14,3,1
89500,20230306,86,3,1
89501,20241223,2,6,3
89502,20220623,1,6,2
89503,20231015,2,5,2
89504,20221113,1,6,2
89505,20230315,86,11,1
89506,20230617,86,5,1
89507,20220813,1,11,2
89508,20230519,1,6,1
89509,20241110,1,11,3
89510,20230502,1,5,1
89511,20240816,1,11,1
89512,20241222,1,3,3
89513,20240707,1,5,3
89514,20240729,1,6,1
89515,20220913,86,1,2
89516,20240614,1,1,1
89517,20220810,1,1,1
89518,20240407,4,11,3
89519,20230927,4,6,3
89520,20230424,1,11,3
89521,20240305,2,11,3
89522,20220617,1,6,3
89523,20221125,2,11,1
89524,20240425,1,6,2
89525,20220105,4,6,3
89526,20240713,2,3,3
89527,20240412,1,11,1
89528,20220819,4,5,2
89529,20220114,1,3,3
89530,20240926,1,6,3
89531,20221113,14,6,1
89532,20240425,65,1,1
89533,20221016,14,6,2
89534,20230730,4,1,3
89535,20240705,1,5,1
89536,20240424,1,6,1
89537,20240410,86,1,2
89538,20230805,2,3,1
89539,20240320,2,6,1
89540,20240315,86,11,1
89541,20241221,1,6,1
89542,20220710,1,3,1
89543,20220924,1,11,3
89544,20221127,2,5,1
89545,20220208,1,1,3
89546,20231113,2,11,1
89547,20240411,1,1,1
89548,20240723,4,1,1
89549,20220518,1,3,2
89550,20241104,1,11,1
89551,20230629,2,6,2
89552,20230305,1,5,2
89553,20230707,2,3,3
89554,20240831,1,1,2
89555,20221101,1,1,2
89556,20240215,4,1,1
89557,20221021,1,1,3
89558,20220119,14,3,1
89559,20221102,1,1,1
89560,20220423,1,1,3
89561,20230828,1,3,1
89562,20240306,4,3,2
89563,20240929,1,11,2
89564,20241201,1,11,3
89565,20231226,1,3,2
89566,20220522,14,5,2
89567,20230428,4,6,3
89568,20220702,1,5,2
89569,20231206,1,6,2
89570,20241121,1,11,2
89571,20231026,14,3,2
89572,20220103,1,11,3
89573,20220325,2,5,3
89574,20220807,1,5,2
89575,20240625,4,11,3
89576,20220216,1,11,1
89577,20230802,86,3,1
89578,20241028,1,1,1
89579,20220501,1,6,2
89580,20240523,1,5,2
89581,20241002,2,6,1
89582,20230526,4,5,2
89583,20221218,1,5,1
89584,20231225,2,5,1
89585,20230503,1,11,3
89586,20240727,2,6,3
89587,20240616,1,1,1
89588,20240902,65,5,1
89589,20220602,1,3,3
89590,20230207,1,3,3
89591,20240909,1,11,3
89592,20240131,65,1,2
89593,20230421,1,3,1
89594,20240926,1,1,2
89595,20220219,14,5,1
89596,20230612,2,3,1
89597,20211225,4,6,2
89598,20230124,1,6,1
89599,20230521,2,1,2
89600,20240331,1,1,1
89601,20240428,1,1,2
89602,20240722,1,3,3
89603,20240221,1,1,2
89604,20240615,1,1,2
89605,20231214,65,11,2
89606,20230107,4,3,1
89607,20220214,1,6,1
89608,20220912,1,11,1
89609,20240604,1,1,1
89610,20221025,65,6,1
89611,20240821,1,6,2
89612,20241129,1,1,2
89613,20240719,1,1,3
89614,20220203,2,5,1
89615,20241030,1,3,2
89616,20220121,1,1,2
89617,20240730,1,1,1
89618,20241006,2,6,3
89619,20241025,1,5,2
89620,20240508,1,3,2
89621,20230408,1,11,2
89622,20241027,4,6,2
89623,20240817,8,5,3
89624,20220324,4,3,2
89625,20230529,4,11,1
89626,20230728,1,1,1
89627,20220731,86,11,3
89628,20240329,1,5,3
89629,20231017,1,6,2
89630,20240907,65,6,2
89631,20240927,1,3,1
89632,20231001,2,6,1
89633,20230920,2,3,2
89634,20240623,1,11,2
89635,20241011,1,1,2
89636,20231007,1,3,3
89637,20240707,1,5,3
89638,20220829,2,6,3
89639,20230213,2,5,2
89640,20221208,1,6,1
89641,20231108,65,11,2
89642,20241016,1,11,2
89643,20220516,65,6,2
89644,20240901,1,3,3
89645,20220731,14,5,2
89646,20231022,1,6,3
89647,20240325,1,11,3
89648,20220924,1,3,1
89649,20230127,2,6,2
89650,20230809,2,11,2
89651,20220604,14,5,3
89652,20241023,1,11,2
89653,20230613,1,5,3
89654,20240112,1,1,2
89655,20220319,1,11,3
89656,20230726,4,1,1
89657,20221116,1,5,1
89658,20240107,1,3,3
89659,20220805,1,11,1
89660,20230923,65,6,3
89661,20230907,1,5,3
89662,20240810,1,11,2
89663,20230117,14,5,3
89664,20230703,1,1,1
89665,20230327,1,3,3
89666,20220112,2,6,3
89667,20220829,86,6,1
89668,20240523,1,5,3
89669,20221027,2,11,2
89670,20230224,1,6,3
89671,20220318,1,3,2
89672,20240611,2,1,3
89673,20230314,4,6,1
89674,20241124,1,3,1
89675,20220531,1,5,3
89676,20230829,8,3,1
89677,20240117,1,1,2
89678,20220719,8,6,3
89679,20230920,4,6,1
89680,20220618,2,1,1
89681,20240408,4,1,1
89682,20240807,1,5,3
89683,20241105,1,11,3
89684,20241102,1,3,1
89685,20220916,1,1,3
89686,20230116,4,5,2
89687,20220208,65,1,3
89688,20220123,1,6,2
89689,20240803,1,5,3
89690,20230119,1,3,1
89691,20230517,1,11,2
89692,20220102,1,11,3
89693,20220318,1,6,3
89694,20220804,1,6,1
89695,20240208,1,6,2
89696,20231105,1,3,2
89697,20220418,1,1,3
89698,20230317,65,3,1
89699,20240720,1,1,3
89700,20240610,1,11,2
89701,20240404,4,1,3
89702,20230624,4,3,1
89703,20240103,4,1,3
89704,20220509,14,1,1
89705,20230212,1,1,2
89706,20220328,65,3,1
89707,20240319,1,1,3
89708,20240903,4,1,2
89709,20220815,8,5,3
89710,20221120,2,11,1
89711,20230408,14,5,3
89712,20241222,1,5,3
89713,20230926,14,11,1
89714,20220731,1,1,1
89715,20220121,14,1,1
89716,20240205,1,11,1
89717,20241102,1,3,2
89718,20220117,1,11,2
89719,20240124,1,6,1
89720,20240716,1,3,3
89721,20230529,2,11,3
89722,20241215,1,5,3
89723,20240802,1,3,2
89724,20240911,86,1,2
89725,20240914,2,5,1
89726,20240728,1,1,1
89727,20230404,2,3,3
89728,20240412,2,6,1
89729,20231005,1,1,2
89730,20230616,86,3,3
89731,20230107,1,1,3
89732,20221216,2,3,2
89733,20230819,1,11,3
89734,20220120,1,5,2
89735,20220322,1,5,2
89736,20231102,1,1,2
89737,20230227,1,5,3
89738,20240329,1,1,1
89739,20240902,1,5,1
89740,20240904,1,6,2
89741,20220215,1,1,1
89742,20241214,1,6,2
89743,20241215,4,11,3
89744,20220416,1,1,1
89745,20241116,2,5,2
89746,20241129,1,11,2
89747,20230109,1,1,1
89748,20220920,2,1,1
89749,20230221,4,11,1
89750,20240121,86,5,1
89751,20230616,1,1,1
89752,20240729,1,5,2
89753,20220406,1,6,2
89754,20240114,1,1,2
89755,20220316,2,6,1
89756,20221002,1,11,2
89757,20220808,2,3,3
89758,20220621,1,6,2
89759,20230212,1,11,2
89760,20240113,1,11,2
89761,20241016,1,11,2
89762,20220320,1,11,3
89763,20220505,2,5,1
89764,20220504,14,1,3
89765,20231231,2,3,3
89766,20230525,4,1,3
89767,20230217,4,1,3
89768,20220918,1,1,2
89769,20231219,86,1,2
89770,20230210,2,11,2
89771,20230518,1,6,1
89772,20240916,2,1,1
89773,20220626,1,11,3
89774,20230507,65,6,1
89775,20240913,1,1,3
89776,20220214,1,11,1
89777,20240813,1,6,3
89778,20220209,1,6,2
89779,20220418,1,11,3
89780,20230419,1,5,1
89781,20240415,65,5,2
89782,20220220,2,11,1
89783,20231110,1,6,3
89784,20240924,1,3,1
89785,20240502,65,6,1
89786,20220225,2,6,3
89787,20230616,1,3,1
89788,20221013,1,3,2
89789,20240114,1,11,3
89790,20230220,2,3,1
89791,20241205,2,5,1
89792,20220503,2,3,1
89793,20230109,2,1,2
89794,20240316,1,5,3
89795,20230730,1,6,1
89796,20230507,1,3,2
89797,20231116,1,6,3
89798,20240720,1,3,3
89799,20240621,1,5,2
89800,20220618,14,1,3
89801,20220724,1,5,3
89802,20230311,1,3,3
89803,20220804,1,6,2
89804,20220816,2,1,1
89805,20240705,2,3,1
89806,20220420,2,3,1
89807,20241120,4,3,1
89808,20240927,1,3,3
89809,20240717,8,5,2
89810,20230323,14,6,2
89811,20220802,1,6,3
89812,20230406,1,3,1
89813,20241117,65,6,2
89814,20211229,2,5,1
89815,20230614,14,3,2
89816,20220620,2,5,1
89817,20230707,1,3,1
89818,20240406,2,6,1
89819,20220601,1,11,1
89820,20220517,1,6,1
89821,20230514,1,1,1
89822,20220510,2,1,1
89823,20240225,2,11,1
89824,20230914,1,6,1
89825,20230119,1,6,2
89826,20220910,1,5,1
89827,20220826,1,11,1
89828,20220801,1,11,1
89829,20221212,1,6,3
89830,20220308,2,3,2
89831,20220903,4,11,1
89832,20230524,14,6,3
89833,20230310,1,11,1
89834,20241029,1,5,2
89835,20230815,1,11,2
89836,20230529,2,6,1
89837,20241010,1,6,2
89838,20230509,1,6,3
89839,20240615,1,6,1
89840,20220409,1,3,1
89841,20241110,1,6,1
89842,20230903,2,11,3
89843,20221110,1,11,2
89844,20220506,2,6,2
89845,20230809,65,3,2
89846,20240928,2,11,1
89847,20230813,1,6,1
89848,20220819,1,6,2
89849,20240528,4,3,1
89850,20230811,1,3,2
89851,20240907,8,3,2
89852,20230531,1,6,3
89853,20221216,2,11,3
89854,20240927,8,1,1
89855,20220802,2,11,2
89856,20221207,1,1,2
89857,20211231,1,5,3
89858,20231101,1,11,2
89859,20220402,4,6,2
89860,20231001,1,11,1
89861,20220911,2,1,1
89862,20230903,1,5,1
89863,20240927,14,5,2
89864,20220718,1,11,2
89865,20240630,4,1,3
89866,20220330,4,3,1
89867,20230714,4,11,3
89868,20231218,1,1,2
89869,20231217,1,3,1
89870,20220406,65,5,3
89871,20240818,4,1,1
89872,20230529,1,5,3
89873,20220813,1,11,3
89874,20220524,4,11,2
89875,20220607,14,5,2
89876,20220113,1,11,3
89877,20220718,1,6,3
89878,20230107,86,6,2
89879,20220324,1,3,2
89880,20221022,1,1,3
89881,20230330,1,5,2
89882,20211231,1,11,1
89883,20220802,2,3,2
89884,20220726,1,11,3
89885,20231116,1,11,3
89886,20220920,1,1,2
89887,20220821,1,6,3
89888,20230831,1,1,2
89889,20240908,1,5,1
89890,20220414,14,11,2
89891,20220912,1,11,2
89892,20220131,65,1,1
89893,20230316,1,5,2
89894,20231201,1,1,3
89895,20230316,1,1,2
89896,20231202,1,5,1
89897,20231211,14,5,3
89898,20220811,14,11,1
89899,20230405,1,3,2
89900,20241025,65,6,3
89901,20220212,65,1,1
89902,20220402,1,6,2
89903,20241101,1,1,2
89904,20230216,2,11,2
89905,20240425,2,6,1
89906,20240825,1,5,3
89907,20241206,1,1,3
89908,20230114,1,11,3
89909,20240128,1,6,2
89910,20220725,2,6,1
89911,20230125,1,1,2
89912,20230128,4,1,3
89913,20240202,1,6,1
89914,20221025,86,3,2
89915,20220904,2,5,3
89916,20220407,14,5,3
89917,20240601,1,6,2
89918,20241113,1,6,3
89919,20231213,1,5,1
89920,20220605,1,5,2
89921,20221122,1,11,2
89922,20220813,2,3,3
89923,20230706,2,1,2
89924,20230808,2,5,3
89925,20240802,4,1,1
89926,20241112,1,11,2
89927,20241110,1,1,2
89928,20230425,1,11,1
89929,20220622,1,5,3
89930,20230718,14,1,3
89931,20230705,2,3,1
89932,20220103,1,6,3
89933,20220203,65,3,2
89934,20240102,1,11,3
89935,20220727,4,11,2
89936,20240113,2,6,2
89937,20231013,2,1,3
89938,20240521,14,5,1
89939,20240113,14,6,3
89940,20230529,1,6,3
89941,20220106,8,5,3
89942,20231230,1,5,2
89943,20240712,4,11,1
89944,20240912,1,5,1
89945,20240813,1,5,3
89946,20220715,1,3,1
89947,20230216,1,11,2
89948,20240508,65,5,2
89949,20220526,1,6,3
89950,20230412,1,6,3
89951,20240121,1,6,2
89952,20230119,2,6,3
89953,20231106,1,1,1
89954,20220120,4,5,1
89955,20240314,1,11,2
89956,20220805,1,3,2
89957,20220913,8,1,1
89958,20230609,65,5,2
89959,20231212,4,1,3
89960,20220724,1,6,1
89961,20230423,8,5,1
89962,20221213,1,11,3
89963,20240402,1,6,2
89964,20230528,2,11,2
89965,20231212,1,11,2
89966,20240403,8,1,3
89967,20230228,1,5,2
89968,20230316,1,11,2
89969,20230429,2,5,2
89970,20241010,14,1,2
89971,20230812,65,3,3
89972,20231014,1,11,3
89973,20230718,1,1,2
89974,20230731,1,6,1
89975,20230617,1,3,1
89976,20241217,4,1,3
89977,20221028,1,1,2
89978,20220627,2,5,1
89979,20240525,2,6,2
89980,20240521,1,3,3
89981,20221116,8,6,2
89982,20220428,1,3,2
89983,20220721,1,3,2
89984,20230714,1,3,1
89985,20240810,1,11,2
89986,20220623,14,6,3
89987,20220211,1,5,3
89988,20240623,1,1,1
89989,20221022,2,1,3
89990,20220825,2,11,3
89991,20241027,8,6,2
89992,20220318,2,6,3
89993,20231209,1,3,1
89994,20220902,14,3,3
89995,20220606,1,5,3
89996,20220425,1,3,1
89997,20240913,65,5,3
89998,20240905,2,11,2
89999,20240403,1,3,1
90000,20240420,1,11,1
90001,20220901,1,6,1
90002,20220721,86,11,1
90003,20230415,2,11,3
90004,20230913,14,6,2
90005,20221003,1,6,3
90006,20220306,1,5,1
90007,20240117,1,6,3
90008,20220507,1,1,2
90009,20231231,1,3,2
90010,20220514,1,1,3
90011,20231222,2,6,2
90012,20230416,2,11,1
90013,20240424,1,11,1
90014,20230802,1,11,3
90015,20240216,8,6,3
90016,20220522,2,1,2
90017,20240817,65,5,3
90018,20220714,4,1,1
90019,20231231,1,5,3
90020,20231125,1,1,3
90021,20240909,1,1,2
90022,20220806,1,6,3
90023,20230409,1,3,2
90024,20220825,4,3,1
90025,20220829,65,11,2
90026,20221202,1,1,3
90027,20240307,1,5,2
90028,20230730,65,6,2
90029,20220312,65,3,2
90030,20221104,86,3,1
90031,20241008,1,3,1
90032,20220812,1,1,1
90033,20211228,2,3,3
90034,20230714,1,5,1
90035,20220718,1,11,3
90036,20240214,1,3,2
90037,20240825,4,6,1
90038,20230606,1,11,2
90039,20220116,1,6,3
90040,20230628,14,6,1
90041,20240109,1,5,2
90042,20231004,1,6,1
90043,20230222,14,11,2
90044,20240119,1,3,2
90045,20230426,2,11,3
90046,20221018,1,5,1
90047,20231018,1,1,3
90048,20220521,14,5,1
90049,20241020,86,1,3
90050,20231004,1,3,1
90051,20230214,1,3,1
90052,20240118,1,11,3
90053,20220810,1,5,2
90054,20230713,4,3,1
90055,20240718,86,6,1
90056,20221216,1,6,3
90057,20221002,1,11,2
90058,20240221,2,3,2
90059,20230129,1,11,1
90060,20230729,1,6,2
90061,20240414,1,3,2
90062,20240318,1,5,3
90063,20240926,14,1,2
90064,20231220,65,3,2
90065,20240502,2,1,3
90066,20221010,1,6,1
90067,20240424,14,5,1
90068,20221124,1,6,2
90069,20231012,4,6,1
90070,20220311,1,3,3
90071,20230421,1,5,3
90072,20220729,1,1,3
90073,20230223,4,11,3
90074,20240801,1,1,2
90075,20240721,2,5,1
90076,20220919,4,3,3
90077,20230715,2,5,3
90078,20241006,4,11,3
90079,20230930,2,3,2
90080,20240725,1,6,2
90081,20231203,1,1,2
90082,20220816,14,5,1
90083,20230101,1,5,2
90084,20230711,1,1,2
90085,20240124,8,6,2
90086,20220112,1,6,2
90087,20240612,1,6,2
90088,20230721,4,11,1
90089,20240827,65,11,3
90090,20230310,1,11,3
90091,20240418,2,1,1
90092,20241213,86,5,2
90093,20221204,14,3,2
90094,20240108,86,5,1
90095,20220403,1,5,3
90096,20240926,4,6,3
90097,20220406,1,5,3
90098,20241013,1,11,2
90099,20240724,4,11,1
90100,20220628,65,1,3
90101,20220925,1,1,1
90102,20240115,2,1,1
90103,20241213,1,3,3
90104,20230503,1,1,1
90105,20231109,4,1,1
90106,20241012,4,11,2
90107,20220817,4,11,2
90108,20221011,14,6,1
90109,20231216,1,5,2
90110,20230612,1,5,2
90111,20230212,1,1,3
90112,20230321,65,1,2
90113,20220516,1,6,2
90114,20240819,2,1,1
90115,20230418,1,11,3
90116,20230827,4,3,1
90117,20231023,1,11,2
90118,20230519,1,5,3
90119,20240221,1,11,1
90120,20240827,2,11,2
90121,20220924,1,5,3
90122,20240907,1,3,2
90123,20230217,2,5,2
90124,20240315,1,1,3
90125,20241211,1,6,2
90126,20211229,1,1,3
90127,20220523,2,3,3
90128,20230320,1,1,1
90129,20240926,2,3,2
90130,20241022,2,1,3
90131,20230209,14,3,2
90132,20240407,1,11,2
90133,20220911,1,5,3
90134,20240131,1,11,3
90135,20240919,1,5,2
90136,20240815,1,1,3
90137,20220130,2,5,1
90138,20221221,14,3,1
90139,20230411,1,3,2
90140,20240301,1,5,1
90141,20240212,1,11,3
90142,20220723,2,11,3
90143,20221122,2,6,3
90144,20220307,2,1,2
90145,20230612,1,3,1
90146,20240102,86,6,3
90147,20230512,2,6,3
90148,20220104,65,5,2
90149,20230722,1,6,1
90150,20231123,86,1,1
90151,20240309,1,1,3
90152,20221003,14,5,2
90153,20240718,4,6,3
90154,20220104,1,5,2
90155,20220818,2,5,2
90156,20240703,1,6,3
90157,20240811,2,6,2
90158,20221119,65,6,1
90159,20241009,1,6,2
90160,20230515,1,11,3
90161,20231025,1,3,1
90162,20220817,1,5,2
90163,20230831,1,1,3
90164,20241121,2,1,2
90165,20240411,1,3,2
90166,20230809,1,1,1
90167,20220928,2,11,2
90168,20230822,4,11,2
90169,20241125,4,3,3
90170,20240206,4,5,1
90171,20230903,2,5,2
90172,20230512,1,11,1
90173,20241122,2,3,1
90174,20220607,65,3,1
90175,20221224,4,5,1
90176,20240211,4,11,2
90177,20240309,86,1,2
90178,20221231,2,1,3
90179,20240718,86,5,3
90180,20240228,1,11,1
90181,20221005,1,5,2
90182,20221030,1,6,3
90183,20241003,1,5,2
90184,20231126,8,1,2
90185,20230210,4,11,2
90186,20240109,1,1,1
90187,20221222,1,11,3
90188,20230509,1,5,1
90189,20240910,1,3,2
90190,20240412,1,6,2
90191,20230205,4,1,1
90192,20241203,1,3,2
90193,20240224,14,11,3
90194,20220310,4,3,3
90195,20220504,4,5,3
90196,20240331,1,6,1
90197,20230311,2,5,3
90198,20240316,1,6,1
90199,20241218,1,3,1
90200,20221024,2,11,3
90201,20221029,8,3,3
90202,20241009,14,6,3
90203,20230701,2,6,3
90204,20231022,4,11,2
90205,20241015,1,3,3
90206,20230801,2,1,2
90207,20240112,1,11,2
90208,20230507,2,6,2
90209,20221020,1,11,2
90210,20240118,2,6,3
90211,20221108,2,3,1
90212,20230824,4,6,3
90213,20230609,86,6,3
90214,20221118,1,1,3
90215,20240228,1,11,3
90216,20241205,2,1,3
90217,20220915,86,3,3
90218,20211227,14,3,3
90219,20241005,2,6,3
90220,20221006,1,1,2
90221,20221013,4,3,2
90222,20220911,4,1,1
90223,20240718,4,6,1
90224,20241027,4,11,2
90225,20230211,2,3,1
90226,20230406,1,3,1
90227,20240205,2,3,2
90228,20240621,4,5,1
90229,20240713,65,1,3
90230,20230704,1,6,1
90231,20240806,2,3,2
90232,20230711,1,6,3
90233,20230327,8,1,2
90234,20230105,1,3,2
90235,20221105,14,1,1
90236,20221118,1,6,3
90237,20240831,1,3,1
90238,20230512,1,1,1
90239,20240305,4,5,2
90240,20241023,8,11,1
90241,20240805,2,11,2
90242,20231127,1,3,1
90243,20231203,1,3,2
90244,20230406,1,5,1
90245,20220609,1,6,2
90246,20230619,1,6,2
90247,20230405,1,1,1
90248,20230506,1,5,3
90249,20240114,1,3,3
90250,20231012,65,1,2
90251,20220224,1,11,3
90252,20241201,1,11,1
90253,20240813,2,5,1
90254,20220531,1,11,3
90255,20220817,1,1,2
90256,20231216,1,11,1
90257,20220203,1,5,3
90258,20240204,1,11,1
90259,20230923,2,11,2
90260,20230422,1,1,3
90261,20240505,2,11,3
90262,20240916,1,5,1
90263,20220620,1,3,2
90264,20221001,8,6,1
90265,20240711,2,11,2
90266,20241206,1,3,1
90267,20240319,2,11,3
90268,20230826,86,11,3
90269,20240514,1,11,1
90270,20240621,1,6,3
90271,20231101,2,1,3
90272,20240328,4,5,1
90273,20230625,1,11,2
90274,20230903,86,11,3
90275,20241112,2,3,2
90276,20230612,86,6,3
90277,20240711,2,6,2
90278,20221026,1,3,3
90279,20240812,1,3,3
90280,20240131,1,1,1
90281,20230327,2,1,3
90282,20240612,1,6,1
90283,20220604,4,6,3
90284,20221016,1,1,2
90285,20241103,2,11,2
90286,20230925,2,11,3
90287,20231229,1,6,3
90288,20230924,1,5,3
90289,20230427,1,1,1
90290,20220925,8,6,1
90291,20240226,2,11,2
90292,20231231,4,11,3
90293,20230517,1,6,3
90294,20221007,1,6,2
90295,20220128,2,3,3
90296,20240801,2,1,1
90297,20221125,86,6,2
90298,20230806,1,1,1
90299,20220712,1,1,1
90300,20241028,1,5,3
90301,20221111,4,11,1
90302,20220211,86,1,2
90303,20220509,1,11,3
90304,20231212,86,3,3
90305,20240303,14,6,1
90306,20230505,8,3,1
90307,20230724,2,1,2
90308,20230614,1,3,1
90309,20230825,4,11,1
90310,20241025,1,1,1
90311,20230621,2,11,1
90312,20220308,65,6,2
90313,20230619,2,6,3
90314,20241102,14,3,3
90315,20230821,1,1,1
90316,20220717,1,3,2
90317,20230530,8,11,1
90318,20240410,1,6,2
90319,20220318,65,5,3
90320,20240606,8,3,1
90321,20221110,65,6,2
90322,20231222,1,3,3
90323,20240405,65,5,2
90324,20240831,2,3,1
90325,20220819,8,6,3
90326,20230319,14,5,3
90327,20220813,8,6,2
90328,20231014,1,5,2
90329,20231012,14,6,1
90330,20230907,1,5,1
90331,20230511,2,1,1
90332,20231120,1,3,3
90333,20220408,2,11,3
90334,20220619,1,1,1
90335,20230226,1,5,1
90336,20220208,65,1,3
90337,20220917,2,6,3
90338,20240712,65,11,3
90339,20220611,2,1,2
90340,20230601,86,3,1
90341,20220402,1,11,2
90342,20230516,2,5,3
90343,20220303,1,1,1
90344,20241109,1,5,1
90345,20230310,1,5,1
90346,20230405,1,5,1
90347,20220617,2,11,1
90348,20240405,86,6,3
90349,20241030,65,11,1
90350,20221224,1,5,3
90351,20231109,1,1,3
90352,20231110,14,1,2
90353,20230103,1,3,2
90354,20220929,1,6,2
90355,20231111,1,6,2
90356,20241016,2,5,2
90357,20230922,1,6,1
90358,20220224,86,3,3
90359,20230512,1,5,3
90360,20230625,14,11,2
90361,20230915,1,11,1
90362,20230702,86,5,3
90363,20241027,65,6,3
90364,20230420,1,1,2
90365,20240330,14,1,2
90366,20230212,1,6,2
90367,20231123,14,1,3
90368,20230902,1,3,2
90369,20241204,1,11,2
90370,20241118,1,3,3
90371,20240505,1,6,3
90372,20220707,4,1,1
90373,20241217,65,5,1
90374,20241012,4,6,1
90375,20220627,1,6,3
90376,20241205,4,1,2
90377,20221031,1,5,1
90378,20240809,1,3,3
90379,20220814,2,5,1
90380,20240906,2,11,2
90381,20221031,4,6,3
90382,20241019,2,1,2
90383,20240511,2,11,1
90384,20220202,65,5,2
90385,20240806,1,11,3
90386,20220712,4,1,2
