transaction_id,customer_id,date_id,payment_method_id,coupon_id,total_amount,sales_factor
76801,47596,20240606,1,6,1926000.0,0.8
76802,6198,20240309,2,1,14726000.0,0.9
76803,21594,20220420,14,2,573000.0,0.5
76804,44821,20221221,2,3,13681000.0,0.8
76805,38262,20231117,3,6,9999000.0,0.5
76806,29006,20230129,1,2,14527000.0,0.8
76807,48244,20220215,2,2,8496000.0,0.5
76808,20495,20230913,4,2,3551000.0,0.7
76809,10253,20241030,2,6,8677000.0,0.8
76810,37088,20240131,2,3,13257000.0,0.9
76811,28474,20220826,14,6,4720000.0,0.5
76812,14519,20230925,2,6,968000.0,0.8
76813,18205,20230303,14,2,15631000.0,0.8
76814,36383,20230410,2,6,15439000.0,0.9
76815,17874,20220508,14,3,7640000.0,0.5
76816,27705,20230910,2,2,1009000.0,0.9
76817,3820,20231012,1,6,8833000.0,0.7
76818,48463,20220403,3,1,9122000.0,0.8
76819,31073,20241012,1,6,4484000.0,0.8
76820,40493,20240523,4,3,7099000.0,0.9
76821,38486,20240428,4,6,1057000.0,0.5
76822,38532,20220101,1,1,8686000.0,0.9
76823,25995,20220711,2,1,14685000.0,0.8
76824,42032,20240818,3,3,15823000.0,0.8
76825,14142,20240719,2,6,10836000.0,0.8
76826,1871,20230716,1,3,5219000.0,0.6
76827,21356,20230925,14,1,8589000.0,0.8
76828,6226,20240320,3,3,2347000.0,0.7
76829,34562,20240111,2,2,2270000.0,0.8
76830,34785,20230423,2,2,1410000.0,0.8
76831,21680,20220906,2,6,9862000.0,0.6
76832,3022,20240210,1,1,2979000.0,0.6
76833,48514,20230630,2,6,15581000.0,0.8
76834,7549,20240111,1,6,13097000.0,0.8
76835,14834,20241026,14,1,11655000.0,0.9
76836,1356,20230406,2,2,5525000.0,0.5
76837,8310,20240906,1,1,15864000.0,0.9
76838,12768,20230818,3,2,16008000.0,0.9
76839,11972,20231209,2,1,3119000.0,0.9
76840,24483,20240126,14,2,2932000.0,0.8
76841,32184,20220515,3,6,12881000.0,0.7
76842,21748,20220828,3,1,4243000.0,0.9
76843,5988,20230626,2,2,12373000.0,0.7
76844,7736,20231016,4,3,6684000.0,0.8
76845,48517,20220606,3,3,1625000.0,0.9
76846,27682,20240707,1,2,6951000.0,0.8
76847,42549,20230107,3,3,11159000.0,0.9
76848,46714,20240229,3,3,16239000.0,0.9
76849,35094,20230919,14,2,6430000.0,0.9
76850,44234,20230329,1,1,15620000.0,0.8
76851,39080,20241020,4,2,1635000.0,0.8
76852,17227,20230919,1,6,16052000.0,0.9
76853,11919,20231221,3,3,8424000.0,0.5
76854,45628,20221217,2,1,12793000.0,0.8
76855,24499,20230305,3,6,13997000.0,0.8
76856,13192,20220825,1,6,17551000.0,0.9
76857,48997,20240723,3,6,8450000.0,0.8
76858,18351,20230305,3,1,8090000.0,0.9
76859,5616,20221017,2,3,10767000.0,0.9
76860,41453,20240315,1,6,6886000.0,0.7
76861,23128,20220630,3,1,7413000.0,0.9
76862,46099,20220604,1,2,10363000.0,0.6
76863,5347,20240418,1,2,4108000.0,0.7
76864,2506,20220427,4,3,11746000.0,0.6
76865,38077,20220102,1,6,1522000.0,0.8
76866,10028,20230920,4,6,8687000.0,0.8
76867,8677,20220419,4,6,6296000.0,0.9
76868,25934,20221222,1,2,7334000.0,0.8
76869,35352,20230617,14,2,14910000.0,0.8
76870,37719,20241011,2,6,3908000.0,0.9
76871,34573,20230517,2,1,4907000.0,0.8
76872,4368,20240915,2,3,7166000.0,0.7
76873,16231,20220109,3,2,14230000.0,0.9
76874,39287,20230122,14,2,7883000.0,0.8
76875,31417,20230331,14,3,13197000.0,0.7
76876,30919,20240514,1,1,15588000.0,0.9
76877,11537,20231102,1,2,13295000.0,0.9
76878,24548,20230428,1,1,1710000.0,0.8
76879,27135,20220915,4,2,3737000.0,0.8
76880,10515,20230217,2,1,13647000.0,0.9
76881,26470,20220706,2,2,1706000.0,0.8
76882,24838,20230222,3,3,12262000.0,0.8
76883,9776,20241011,14,3,10597000.0,0.9
76884,44915,20220407,1,6,14110000.0,0.8
76885,47341,20241202,4,3,2103000.0,0.9
76886,46616,20231207,4,2,6329000.0,0.9
76887,14093,20240621,4,1,2891000.0,0.7
76888,24820,20241220,4,2,7035000.0,0.7
76889,16076,20231104,14,1,14783000.0,0.8
76890,11071,20221118,2,6,2471000.0,0.8
76891,16842,20241015,1,2,10044000.0,0.7
76892,1977,20240506,3,3,4434000.0,0.9
76893,13998,20240608,2,3,937000.0,0.8
76894,4274,20220629,14,2,7958000.0,0.8
76895,16532,20230816,3,6,13256000.0,0.8
76896,19643,20220630,14,3,8849000.0,0.9
76897,42523,20230304,2,2,13577000.0,0.9
76898,25138,20220411,2,1,6553000.0,0.9
76899,40443,20240620,3,6,8964000.0,0.8
76900,7504,20220323,3,6,4744000.0,0.8
76901,48093,20240702,14,2,3744000.0,0.9
76902,31783,20240416,1,6,2539000.0,0.6
76903,34483,20230123,2,2,960000.0,0.6
76904,10475,20240830,4,2,16000000.0,0.8
76905,15191,20230116,1,2,15111000.0,0.9
76906,11385,20220202,3,1,6924000.0,0.5
76907,18957,20220405,1,2,1248000.0,0.9
76908,28699,20230117,14,2,8841000.0,0.8
76909,24053,20220709,14,1,12251000.0,0.9
76910,38331,20221023,3,1,4598000.0,0.9
76911,45023,20220521,4,6,981000.0,0.7
76912,28758,20241103,14,2,3336000.0,0.8
76913,6112,20231103,2,2,3026000.0,0.7
76914,44065,20240618,4,2,9953000.0,0.7
76915,6422,20241109,1,1,15425000.0,0.9
76916,6579,20240224,4,6,5803000.0,0.9
76917,14738,20231226,2,6,4418000.0,0.7
76918,14855,20220211,1,6,11416000.0,0.8
76919,33613,20240716,14,6,4833000.0,0.6
76920,35161,20230325,2,2,12488000.0,0.9
76921,38779,20220109,3,6,5111000.0,0.9
76922,5009,20231125,3,1,4057000.0,0.7
76923,23336,20240531,3,2,15323000.0,0.9
76924,32321,20230927,14,1,8385000.0,0.7
76925,45060,20240923,14,6,16054000.0,0.9
76926,8583,20230803,14,2,3132000.0,0.9
76927,45656,20240927,14,6,927000.0,0.7
76928,35513,20240413,2,1,1185000.0,0.8
76929,17776,20220518,4,6,10834000.0,0.7
76930,6830,20220509,14,3,12893000.0,0.7
76931,19205,20240321,3,1,13075000.0,0.7
76932,5546,20230819,14,1,4225000.0,0.9
76933,28057,20240112,3,2,12187000.0,0.8
76934,12379,20220627,4,6,9780000.0,0.9
76935,38820,20220912,3,2,13318000.0,0.9
76936,5480,20220215,14,1,4756000.0,0.6
76937,29249,20220608,14,6,4127000.0,0.8
76938,5290,20230615,4,1,7034000.0,0.9
76939,19598,20240711,2,1,1720000.0,0.5
76940,14926,20220603,4,1,3173000.0,0.7
76941,43653,20230616,14,2,1836000.0,0.5
76942,28368,20240922,2,1,14323000.0,0.8
76943,8717,20230125,4,2,7681000.0,0.9
76944,8324,20220304,3,2,9887000.0,0.9
76945,31859,20220718,14,1,15881000.0,0.9
76946,10292,20230308,2,2,7141000.0,0.8
76947,27845,20240121,2,6,4209000.0,0.9
76948,26553,20220515,14,6,6869000.0,0.6
76949,33553,20220209,4,1,2752000.0,0.8
76950,20421,20240429,2,3,5380000.0,0.8
76951,17691,20221215,3,3,3840000.0,0.7
76952,10580,20230904,14,2,10967000.0,0.9
76953,4626,20230605,1,2,3526000.0,0.7
76954,27093,20230322,3,1,5493000.0,0.9
76955,10200,20230106,14,2,4860000.0,0.6
76956,21157,20240417,1,6,14806000.0,0.9
76957,22698,20220725,1,2,17176000.0,0.9
76958,22262,20231211,3,1,17371000.0,0.9
76959,10217,20221028,1,1,5954000.0,0.8
76960,15616,20240723,1,2,4226000.0,0.9
76961,10070,20230702,1,6,3892000.0,0.7
76962,30092,20240625,4,2,2717000.0,0.9
76963,840,20231205,4,6,3722000.0,0.8
76964,21681,20240125,4,6,7760000.0,0.9
76965,23958,20230311,2,6,3995000.0,0.7
76966,36205,20220313,3,6,13927000.0,0.9
76967,33141,20240122,1,2,2911000.0,0.8
76968,42867,20211229,1,3,4585000.0,0.5
76969,27328,20241018,4,1,4694000.0,0.7
76970,39149,20230709,14,1,5418000.0,0.8
76971,1694,20230830,14,1,7499000.0,0.7
76972,37728,20241209,4,1,8758000.0,0.8
76973,15328,20230429,1,1,11751000.0,0.7
76974,14365,20220319,4,6,12746000.0,0.8
76975,12272,20231013,3,2,12045000.0,0.8
76976,39401,20231107,14,6,3593000.0,0.9
76977,49572,20221224,2,1,11479000.0,0.6
76978,40056,20230416,2,1,8947000.0,0.9
76979,26629,20240602,2,1,15396000.0,0.9
76980,35496,20230127,4,2,4795000.0,0.8
76981,32682,20220208,1,6,720000.0,0.7
76982,22628,20230513,2,6,11618000.0,0.8
76983,30143,20230206,1,1,13077000.0,0.8
76984,26327,20230604,1,2,7889000.0,0.8
76985,444,20230906,2,1,3055000.0,0.8
76986,42273,20220907,4,6,15369000.0,0.8
76987,32132,20231121,4,3,7824000.0,0.9
76988,112,20240517,14,6,11578000.0,0.9
76989,2339,20230921,2,1,5144000.0,0.9
76990,35157,20220810,2,6,16561000.0,0.9
76991,47527,20240109,14,6,2045000.0,0.7
76992,1390,20240107,2,1,5932000.0,0.8
76993,20697,20240125,3,6,8612000.0,0.6
76994,5574,20221202,1,2,14213000.0,0.9
76995,7799,20220509,14,2,7040000.0,0.7
76996,5302,20240531,1,6,3331000.0,0.9
76997,12271,20240722,2,3,8517000.0,0.6
76998,35252,20240925,2,1,12970000.0,0.9
76999,33626,20221229,14,6,15284000.0,0.8
77000,23900,20221221,2,6,13495000.0,0.9
77001,11715,20220902,2,6,13883000.0,0.8
77002,28814,20231104,2,1,11946000.0,0.8
77003,18638,20231103,14,6,4436000.0,0.7
77004,7035,20220527,3,2,15244000.0,0.9
77005,46592,20230722,2,6,10929000.0,0.9
77006,18084,20230407,3,6,12970000.0,0.9
77007,40145,20231027,2,2,1481000.0,0.8
77008,23175,20240526,2,3,5953000.0,0.8
77009,33024,20240828,2,6,9402000.0,0.8
77010,9380,20220204,14,6,4985000.0,0.6
77011,26996,20240802,1,3,3017000.0,0.6
77012,49749,20240608,4,6,2603000.0,0.9
77013,23401,20230608,4,3,15492000.0,0.8
77014,46937,20220414,4,6,2320000.0,0.5
77015,38686,20240531,3,2,7819000.0,0.7
77016,38278,20241209,4,6,6458000.0,0.5
77017,26107,20221022,3,1,15018000.0,0.8
77018,16878,20220915,2,1,9136000.0,0.8
77019,40543,20230928,14,1,5957000.0,0.5
77020,37017,20230428,1,6,3455000.0,0.6
77021,21199,20241206,3,2,4917000.0,0.6
77022,2479,20240923,3,6,8893000.0,0.7
77023,30337,20241109,1,3,9236000.0,0.9
77024,19759,20231028,3,2,12030000.0,0.9
77025,24652,20221209,4,6,8215000.0,0.6
77026,17183,20241108,4,2,10019000.0,0.9
77027,5963,20230829,3,3,15128000.0,0.9
77028,25220,20230729,1,2,13175000.0,0.9
77029,12878,20220205,3,3,3267000.0,0.8
77030,21365,20220209,3,3,7661000.0,0.9
77031,1733,20221002,14,1,6744000.0,0.8
77032,41886,20220216,14,2,10451000.0,0.8
77033,19756,20241011,14,2,1840000.0,0.9
77034,48371,20240530,4,6,2617000.0,0.9
77035,18198,20240419,1,2,2857000.0,0.9
77036,10574,20211231,2,1,12599000.0,0.8
77037,9262,20231206,3,3,13001000.0,0.9
77038,34467,20230906,2,6,12647000.0,0.9
77039,19861,20240308,4,6,13741000.0,0.9
77040,18714,20220214,4,6,907000.0,0.7
77041,39224,20240423,4,3,13617000.0,0.8
77042,17160,20230708,1,2,8546000.0,0.9
77043,10166,20240920,3,1,14160000.0,0.9
77044,15457,20230417,3,3,7994000.0,0.8
77045,17509,20230903,4,6,11577000.0,0.8
77046,21941,20220713,1,1,8010000.0,0.8
77047,19594,20230720,3,3,3189000.0,0.8
77048,9432,20220720,3,6,14507000.0,0.8
77049,40432,20220508,2,2,954000.0,0.8
77050,153,20220116,3,6,6717000.0,0.8
77051,23731,20220904,1,2,2118000.0,0.7
77052,7390,20230827,4,1,3303000.0,0.9
77053,14818,20240521,14,2,7253000.0,0.6
77054,25790,20220922,1,1,4183000.0,0.7
77055,24878,20220918,3,3,11226000.0,0.9
77056,25472,20230928,2,2,1540000.0,0.9
77057,38114,20230521,2,1,12967000.0,0.9
77058,45671,20240920,14,2,6657000.0,0.5
77059,42509,20240204,3,2,8944000.0,0.7
77060,35436,20221213,4,1,11583000.0,0.8
77061,21369,20220303,2,1,13029000.0,0.9
77062,32323,20230805,2,1,3899000.0,0.8
77063,24184,20220221,2,6,13167000.0,0.9
77064,19038,20240118,3,3,2943000.0,0.7
77065,3680,20231209,2,3,9006000.0,0.8
77066,17390,20220828,1,6,8486000.0,0.9
77067,34744,20240711,14,1,9562000.0,0.8
77068,14480,20230418,1,6,2528000.0,0.8
77069,3034,20230910,4,1,9269000.0,0.8
77070,15264,20240512,1,3,1874000.0,0.5
77071,38888,20221223,14,3,1599000.0,0.9
77072,6817,20240321,1,3,4776000.0,0.9
77073,7742,20231205,3,6,15159000.0,0.9
77074,37032,20230121,3,3,8774000.0,0.9
77075,19730,20230701,4,1,15438000.0,0.8
77076,36545,20220213,14,6,15302000.0,0.8
77077,20018,20231226,4,6,14357000.0,0.9
77078,1392,20230212,3,6,3761000.0,0.7
77079,27728,20220324,3,3,4121000.0,0.8
77080,39780,20230827,2,3,10815000.0,0.8
77081,47521,20241106,3,3,8173000.0,0.6
77082,48887,20230110,1,3,7312000.0,0.9
77083,11089,20220307,2,1,3679000.0,0.7
77084,38887,20240721,4,6,13556000.0,0.9
77085,35709,20230709,3,3,4245000.0,0.8
77086,29635,20221006,14,1,3627000.0,0.9
77087,712,20240515,2,1,7741000.0,0.6
77088,48129,20231008,4,3,13129000.0,0.8
77089,41138,20220310,2,6,6533000.0,0.5
77090,42896,20241018,14,3,10697000.0,0.8
77091,5390,20230410,3,2,13544000.0,0.9
77092,4786,20240124,3,6,5856000.0,0.5
77093,16595,20230608,2,1,2738000.0,0.8
77094,28518,20240724,14,6,1892000.0,0.8
77095,40942,20220419,4,6,7201000.0,0.9
77096,6589,20220102,2,6,3403000.0,0.8
77097,44521,20230325,2,1,1463000.0,0.6
77098,8577,20220715,1,3,2193000.0,0.7
77099,38687,20231214,4,1,4578000.0,0.8
77100,14342,20220902,14,6,9049000.0,0.9
77101,44678,20240824,14,2,2642000.0,0.9
77102,5763,20220108,1,3,1143000.0,0.8
77103,47665,20230127,3,6,5079000.0,0.9
77104,100,20220106,3,1,7937000.0,0.8
77105,30555,20220213,2,2,13274000.0,0.7
77106,28340,20220509,2,6,15309000.0,0.9
77107,9504,20240427,1,1,5500000.0,0.5
77108,28750,20230408,4,1,13149000.0,0.8
77109,41726,20220504,2,1,2274000.0,0.8
77110,48489,20230116,2,6,17184000.0,0.9
77111,40582,20241214,3,1,7149000.0,0.5
77112,47927,20220624,3,2,6488000.0,0.5
77113,29148,20221124,1,1,1375000.0,0.5
77114,33590,20240812,3,3,15769000.0,0.8
77115,42479,20220330,3,6,11517000.0,0.9
77116,7266,20231115,14,6,16802000.0,0.9
77117,17924,20220218,4,3,1439000.0,0.6
77118,39164,20231109,14,3,5593000.0,0.8
77119,24055,20230402,3,1,6779000.0,0.9
77120,872,20220228,2,3,2031000.0,0.7
77121,23424,20220310,1,3,3461000.0,0.8
77122,15491,20230506,4,1,5640000.0,0.5
77123,30010,20220605,3,6,6578000.0,0.5
77124,45156,20230125,14,6,11484000.0,0.8
77125,18662,20220725,3,3,13322000.0,0.7
77126,8639,20231028,14,6,9595000.0,0.8
77127,24518,20220219,14,6,8207000.0,0.8
77128,35214,20220617,14,6,10889000.0,0.8
77129,11883,20240323,4,3,17982000.0,0.9
77130,23525,20241214,3,2,10046000.0,0.7
77131,10484,20240324,1,2,9680000.0,0.9
77132,560,20221126,14,6,15824000.0,0.9
77133,27930,20240925,2,2,9879000.0,0.5
77134,1258,20230312,3,6,11747000.0,0.6
77135,6614,20230217,14,6,11692000.0,0.8
77136,43090,20221223,2,3,7350000.0,0.9
77137,1299,20240217,2,2,6670000.0,0.6
77138,29808,20220524,3,1,7892000.0,0.9
77139,28293,20221227,3,6,8262000.0,0.7
77140,413,20230628,4,1,1292000.0,0.5
77141,23811,20240521,2,2,15292000.0,0.9
77142,48351,20230104,4,6,9321000.0,0.8
77143,36183,20220919,1,6,5136000.0,0.5
77144,9863,20241208,4,3,7936000.0,0.9
77145,12145,20220925,14,3,11267000.0,0.8
77146,21129,20220514,3,2,13838000.0,0.7
77147,24842,20231010,14,2,7446000.0,0.7
77148,17953,20240914,3,2,12412000.0,0.8
77149,22596,20221120,3,3,11163000.0,0.8
77150,33898,20231009,14,3,1033000.0,0.7
77151,1483,20240619,3,1,7648000.0,0.9
77152,12876,20220620,2,3,4828000.0,0.8
77153,15406,20221210,2,2,1925000.0,0.8
77154,39738,20240210,2,6,5229000.0,0.7
77155,25863,20220204,3,3,7507000.0,0.8
77156,16164,20231003,1,3,2993000.0,0.6
77157,48768,20240623,2,3,14154000.0,0.8
77158,23316,20220601,1,6,15011000.0,0.9
77159,42421,20240825,14,2,10428000.0,0.9
77160,38614,20230709,14,1,5338000.0,0.7
77161,6105,20221205,14,1,4231000.0,0.9
77162,12970,20240907,3,6,13819000.0,0.9
77163,7629,20241126,1,3,4615000.0,0.8
77164,3556,20231113,14,3,10595000.0,0.7
77165,2779,20220527,14,3,14348000.0,0.9
77166,1019,20240211,2,2,12273000.0,0.8
77167,6723,20230427,2,1,3482000.0,0.7
77168,26926,20240819,14,6,11624000.0,0.8
77169,32038,20240428,1,3,8922000.0,0.6
77170,25717,20231015,1,2,4623000.0,0.8
77171,12246,20231120,3,1,8594000.0,0.9
77172,44105,20220502,14,2,16888000.0,0.9
77173,19400,20221031,1,6,5685000.0,0.9
77174,37494,20220609,1,1,11857000.0,0.7
77175,21953,20230715,4,3,1222000.0,0.5
77176,21554,20240731,2,1,4278000.0,0.8
77177,45025,20220107,3,3,1777000.0,0.8
77178,6997,20220106,4,6,3560000.0,0.8
77179,11864,20231009,4,3,8943000.0,0.6
77180,27613,20221011,2,3,1710000.0,0.7
77181,39798,20221109,1,6,804000.0,0.7
77182,45341,20231231,1,6,9264000.0,0.8
77183,43160,20240415,1,1,7498000.0,0.9
77184,17369,20230925,3,6,13645000.0,0.9
77185,36854,20220729,3,1,14930000.0,0.9
77186,46592,20220701,3,3,2100000.0,0.8
77187,40879,20220228,14,6,10035000.0,0.8
77188,27089,20240814,14,3,10644000.0,0.6
77189,37652,20240317,3,6,8541000.0,0.8
77190,9566,20231026,4,1,1572000.0,0.9
77191,31715,20240928,1,1,6036000.0,0.8
77192,17956,20220617,2,1,1002000.0,0.8
77193,2456,20220315,4,1,9306000.0,0.8
77194,15551,20220215,3,2,6727000.0,0.6
77195,45163,20220518,4,1,6971000.0,0.8
77196,26829,20220602,4,6,3129000.0,0.9
77197,95,20240124,1,2,8163000.0,0.8
77198,30304,20230726,2,3,3344000.0,0.6
77199,3601,20240610,2,1,7897000.0,0.7
77200,15187,20230902,1,1,14566000.0,0.9
77201,38775,20240424,3,2,4257000.0,0.8
77202,28558,20240927,1,3,6292000.0,0.8
77203,25935,20240809,1,1,8571000.0,0.5
77204,19299,20220821,4,3,8646000.0,0.7
77205,6201,20240909,1,1,5082000.0,0.8
77206,21646,20240418,4,1,7402000.0,0.9
77207,19565,20220108,1,1,11011000.0,0.9
77208,11675,20241102,14,6,7468000.0,0.6
77209,40188,20240914,1,2,4177000.0,0.7
77210,39503,20240103,14,3,16813000.0,0.9
77211,15252,20221102,4,6,7856000.0,0.8
77212,17730,20220323,2,6,3731000.0,0.8
77213,49639,20240809,2,3,6077000.0,0.9
77214,27485,20230330,1,2,13021000.0,0.8
77215,16022,20240828,2,1,2670000.0,0.8
77216,9371,20240622,2,1,4900000.0,0.7
77217,12308,20241011,14,6,4948000.0,0.9
77218,43444,20220323,3,6,3566000.0,0.8
77219,6361,20241002,4,6,4492000.0,0.7
77220,17800,20230404,14,1,7171000.0,0.8
77221,26305,20221110,3,6,9895000.0,0.8
77222,37533,20220420,14,3,1870000.0,0.8
77223,15053,20240911,4,6,5764000.0,0.8
77224,22881,20240605,4,2,5621000.0,0.9
77225,25686,20231126,14,6,7858000.0,0.8
77226,8232,20241028,14,2,9992000.0,0.7
77227,27692,20230116,2,2,7114000.0,0.8
77228,44057,20221004,2,2,2904000.0,0.8
77229,7154,20230831,4,1,2435000.0,0.8
77230,49158,20240516,2,6,4866000.0,0.6
77231,36276,20221011,14,3,8321000.0,0.8
77232,43742,20240905,14,1,4267000.0,0.9
77233,4451,20220708,14,6,3085000.0,0.8
77234,7993,20221026,14,2,8818000.0,0.8
77235,21856,20240111,1,1,13418000.0,0.7
77236,2206,20240517,2,2,2188000.0,0.8
77237,5042,20230317,2,3,8454000.0,0.8
77238,42110,20221110,4,6,10784000.0,0.8
77239,29470,20240712,1,6,5413000.0,0.7
77240,35780,20220419,1,3,8714000.0,0.5
77241,22816,20241218,14,6,1433000.0,0.7
77242,1178,20220114,2,3,3748000.0,0.9
77243,45503,20241028,3,2,15944000.0,0.8
77244,5813,20220814,4,3,13796000.0,0.7
77245,30676,20230722,4,2,15447000.0,0.9
77246,27851,20221229,4,2,5558000.0,0.9
77247,1472,20221026,3,3,2798000.0,0.7
77248,33224,20240503,3,6,11681000.0,0.8
77249,11747,20230730,3,1,7499000.0,0.8
77250,28902,20220507,3,2,6137000.0,0.5
77251,37036,20230428,4,6,6242000.0,0.7
77252,20791,20220701,1,3,3033000.0,0.5
77253,25997,20230831,3,2,2760000.0,0.6
77254,44330,20230419,14,2,4531000.0,0.5
77255,34928,20240819,4,6,1137000.0,0.9
77256,4719,20221231,3,3,3212000.0,0.5
77257,5721,20241102,3,3,12857000.0,0.9
77258,49591,20220614,1,2,4680000.0,0.9
77259,21877,20240701,14,3,2444000.0,0.9
77260,4296,20230429,3,1,595000.0,0.5
77261,42706,20220210,1,6,7733000.0,0.8
77262,26126,20220721,2,2,14818000.0,0.9
77263,4631,20231113,1,6,1499000.0,0.5
77264,16258,20220812,1,1,5893000.0,0.9
77265,5226,20240124,3,2,5085000.0,0.6
77266,45500,20240330,2,1,8886000.0,0.9
77267,40865,20230827,2,3,14327000.0,0.9
77268,11142,20220112,4,3,15565000.0,0.8
77269,10238,20240819,14,2,15601000.0,0.9
77270,22718,20220107,2,3,2118000.0,0.5
77271,5377,20240313,1,3,7295000.0,0.8
77272,24462,20220929,14,6,14174000.0,0.8
77273,29690,20240812,14,3,5763000.0,0.6
77274,35423,20240623,2,3,11008000.0,0.8
77275,46778,20240601,1,2,3386000.0,0.9
77276,2731,20220101,1,6,4912000.0,0.8
77277,18669,20231119,14,1,3376000.0,0.8
77278,38561,20230127,3,6,6614000.0,0.5
77279,10491,20220513,4,1,1064000.0,0.9
77280,38201,20220701,3,1,2484000.0,0.9
77281,45854,20230528,4,1,13780000.0,0.9
77282,3848,20220901,4,3,9191000.0,0.8
77283,43620,20230128,14,6,3886000.0,0.8
77284,12322,20220108,1,2,6086000.0,0.5
77285,24693,20220802,4,6,8525000.0,0.9
77286,6554,20220607,1,2,8029000.0,0.6
77287,1446,20240907,14,3,2102000.0,0.7
77288,15062,20221202,4,2,3830000.0,0.8
77289,20701,20230530,3,1,9930000.0,0.8
77290,34193,20230524,1,1,15391000.0,0.8
77291,27807,20230817,14,1,14163000.0,0.9
77292,11931,20230210,1,3,15809000.0,0.9
77293,40835,20240312,4,2,7392000.0,0.8
77294,29637,20230824,1,1,2293000.0,0.9
77295,48520,20220816,4,2,2297000.0,0.8
77296,39517,20240730,3,3,3910000.0,0.9
77297,34320,20220816,4,1,8279000.0,0.9
77298,48476,20230303,3,3,4727000.0,0.6
77299,13745,20240826,2,6,2086000.0,0.5
77300,29532,20240920,2,3,6956000.0,0.6
77301,24026,20230926,3,1,2551000.0,0.9
77302,43827,20230122,14,1,10001000.0,0.8
77303,29401,20240108,3,1,1122000.0,0.6
77304,12330,20230822,3,6,8448000.0,0.5
77305,28172,20241117,14,3,817000.0,0.8
77306,33908,20230622,3,1,10483000.0,0.7
77307,26690,20240914,2,1,3077000.0,0.6
77308,36987,20221228,14,2,14665000.0,0.8
77309,46478,20240731,1,1,4799000.0,0.5
77310,47587,20230414,2,1,8076000.0,0.5
77311,35904,20211227,4,6,15594000.0,0.9
77312,12482,20220115,1,6,6473000.0,0.8
77313,39950,20240703,4,2,14569000.0,0.8
77314,27944,20220822,14,1,7398000.0,0.6
77315,15167,20220806,14,1,6940000.0,0.8
77316,6638,20221118,4,6,7885000.0,0.7
77317,3481,20220506,2,6,5583000.0,0.6
77318,37601,20221102,2,1,4110000.0,0.8
77319,37638,20241102,14,6,10113000.0,0.8
77320,49251,20220502,1,6,7834000.0,0.9
77321,7503,20240410,1,6,12823000.0,0.8
77322,1954,20240823,4,2,4496000.0,0.9
77323,17964,20220711,2,1,10092000.0,0.7
77324,42907,20240208,1,1,3691000.0,0.7
77325,18500,20230823,14,2,10599000.0,0.8
77326,5119,20230419,2,6,2554000.0,0.9
77327,42238,20221228,1,6,3095000.0,0.8
77328,41552,20230907,2,1,7462000.0,0.7
77329,32604,20231211,3,3,8689000.0,0.9
77330,7769,20220624,14,2,8944000.0,0.5
77331,32155,20220329,1,1,9378000.0,0.9
77332,11213,20241022,4,1,5336000.0,0.8
77333,19884,20220308,4,6,17384000.0,0.9
77334,46569,20211229,4,1,13464000.0,0.9
77335,41959,20240114,4,3,8111000.0,0.9
77336,7242,20230902,1,6,5569000.0,0.8
77337,17238,20231109,3,1,14778000.0,0.8
77338,1291,20220120,14,2,2540000.0,0.8
77339,29417,20230625,14,6,10929000.0,0.9
77340,4061,20221228,1,6,6295000.0,0.8
77341,16698,20240821,3,1,1488000.0,0.8
77342,1062,20241011,1,1,6980000.0,0.8
77343,27081,20230911,3,2,14100000.0,0.9
77344,25117,20241119,2,6,7580000.0,0.9
77345,39276,20230730,2,3,5542000.0,0.6
77346,34224,20230504,4,3,10394000.0,0.8
77347,32467,20231116,3,1,6188000.0,0.9
77348,48281,20231218,14,6,7791000.0,0.5
77349,13310,20220602,14,6,15498000.0,0.9
77350,35588,20220522,4,2,2733000.0,0.8
77351,16828,20240715,3,6,6364000.0,0.9
77352,18249,20220625,3,1,5576000.0,0.9
77353,41271,20240524,14,6,5667000.0,0.7
77354,49306,20220813,1,3,1112000.0,0.8
77355,33915,20231005,1,6,13115000.0,0.8
77356,29481,20230309,1,6,1354000.0,0.7
77357,1049,20230512,2,6,3789000.0,0.9
77358,48239,20241010,1,3,10395000.0,0.8
77359,47824,20240403,3,6,8283000.0,0.9
77360,5919,20231221,14,1,6801000.0,0.9
77361,14309,20220108,14,3,4826000.0,0.9
77362,21243,20230911,14,2,12940000.0,0.8
77363,42119,20230520,2,1,16055000.0,0.9
77364,17104,20240919,2,6,5189000.0,0.8
77365,18758,20220511,2,2,5216000.0,0.9
77366,42173,20230428,2,1,6970000.0,0.7
77367,6141,20240820,3,3,13981000.0,0.9
77368,9495,20220809,14,1,17651000.0,0.9
77369,10539,20220703,14,3,1168000.0,0.7
77370,15857,20230103,14,1,2682000.0,0.8
77371,18779,20230206,2,2,7982000.0,0.9
77372,28124,20240126,2,2,4555000.0,0.7
77373,31659,20231013,1,6,2334000.0,0.8
77374,42954,20221103,1,3,14263000.0,0.9
77375,34452,20220911,14,6,15137000.0,0.8
77376,44666,20240211,14,3,4054000.0,0.8
77377,34217,20220805,3,6,6305000.0,0.5
77378,34414,20221122,3,1,15717000.0,0.8
77379,15933,20230921,4,3,3690000.0,0.6
77380,27833,20240817,2,3,5402000.0,0.7
77381,27784,20220204,4,1,5019000.0,0.9
77382,5663,20220317,4,3,9722000.0,0.5
